Distance (m),Elevation (m),Latitude,Longitude
0,218.7569427490234,44.93907,-93.03115000000003
3.008341169334475,218.9951171875,44.93906702864443,-93.03111205379236
6.01668233866895,219.2651977539062,44.93906405727629,-93.03107410758861
9.025023508003425,219.5278778076172,44.93906108589559,-93.03103616138878
12.0333646773379,219.6146240234375,44.93905811450232,-93.03099821519294
15.041705846672375,219.631103515625,44.93905514309649,-93.03096026900096
18.05004701600685,219.6347045898438,44.93905217167809,-93.03092232281296
21.058388185341325,219.6173553466797,44.93904920024712,-93.03088437662888
24.0667293546758,219.5751190185547,44.93904622880358,-93.03084643044872
27.075070524010275,219.4388427734375,44.93904325734749,-93.03080848427248
30.08341169334475,219.0966644287109,44.93904028587882,-93.03077053810017
33.09175286267923,218.7682495117188,44.9390373143976,-93.03073259193178
36.1000940320137,218.7515106201172,44.93903434290381,-93.03069464576731
39.10843520134817,218.8186340332031,44.93903137139744,-93.03065669960682
42.11677637068265,218.8950805664062,44.93902839987852,-93.0306187534502
45.12511754001713,218.98876953125,44.93902542834703,-93.03058080729755
48.1334587093516,219.0921325683594,44.93902245680297,-93.03054286114883
51.14179987868607,219.1738891601562,44.93901948524636,-93.03050491500397
54.15014104802055,219.1923828125,44.93901651367716,-93.0304669688631
57.15848221735503,219.2086639404297,44.93901354209541,-93.03042902272614
60.1668233866895,219.4081420898438,44.93901057050109,-93.0303910765931
63.17516455602397,219.6404418945312,44.93900759889421,-93.030353130464
66.18350572535846,219.9162445068359,44.93900462727476,-93.03031518433886
69.19184689469293,220.2538452148438,44.93900165564275,-93.0302772382176
72.2001880640274,220.6411590576172,44.93899868399816,-93.03023929210025
75.20852923336187,221.0998840332031,44.93899571234102,-93.03020134598688
78.21687040269634,221.7367248535156,44.93899274067131,-93.03016339987744
81.22521157203083,222.3479919433594,44.93898976898903,-93.03012545377186
84.2335527413653,222.8578033447266,44.93898679729418,-93.03008750767026
87.24189391069977,223.3195953369141,44.93898382558678,-93.03004956157258
90.25023508003426,223.750244140625,44.9389808538668,-93.03001161547883
93.25857624936873,224.1587219238281,44.93897788213427,-93.029973669389
96.2669174187032,224.553955078125,44.93897491038916,-93.02993572330308
99.27525858803767,224.9774322509766,44.93897193863149,-93.02989777722115
